Station ID,Group,Sample Date (mm/dd/yyyy),Sample Time (hh:mm),Establishment Date (mm/dd/yyyy),Establishment Time (hh:mm),Time Zone,Direction (Collar Number),Direction (Compass Degrees),Pin Number,Observed Pin Height (mm),Verified Pin Height (mm),SETID,Organization,Personnel,Observation Comments,Verification Comments,Site Conditions
CRMS0568-E01,,4/5/2024,8:42,2/7/2008,10:45,CST,7,36,4,164,164,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; E. Fromenthal,,,"Rod to collar = 153 mm; Phragmites scale present; no thatch, but there are unattached roots floating in the water; Site is flooded; Water depth is 20 cm; Vegetation is dead; Dominant species is Phragmites australis; live vegetation also present, including Spartina patens; soil is organic and soft; disturbance is animal trail"
CRMS0568-E01,,4/5/2024,8:42,2/7/2008,10:45,CST,7,36,5,150,150,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; E. Fromenthal,,,"Rod to collar = 153 mm; Phragmites scale present; no thatch, but there are unattached roots floating in the water; Site is flooded; Water depth is 20 cm; Vegetation is dead; Dominant species is Phragmites australis; live vegetation also present, including Spartina patens; soil is organic and soft; disturbance is animal trail"
CRMS0568-E01,,4/5/2024,8:42,2/7/2008,10:45,CST,7,36,6,150,150,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; E. Fromenthal,,,"Rod to collar = 153 mm; Phragmites scale present; no thatch, but there are unattached roots floating in the water; Site is flooded; Water depth is 20 cm; Vegetation is dead; Dominant species is Phragmites australis; live vegetation also present, including Spartina patens; soil is organic and soft; disturbance is animal trail"
CRMS0568-E01,,4/5/2024,8:42,2/7/2008,10:45,CST,7,36,7,146,146,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; E. Fromenthal,,,"Rod to collar = 153 mm; Phragmites scale present; no thatch, but there are unattached roots floating in the water; Site is flooded; Water depth is 20 cm; Vegetation is dead; Dominant species is Phragmites australis; live vegetation also present, including Spartina patens; soil is organic and soft; disturbance is animal trail"
CRMS0568-E01,,4/5/2024,8:42,2/7/2008,10:45,CST,7,36,8,145,145,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; E. Fromenthal,,,"Rod to collar = 153 mm; Phragmites scale present; no thatch, but there are unattached roots floating in the water; Site is flooded; Water depth is 20 cm; Vegetation is dead; Dominant species is Phragmites australis; live vegetation also present, including Spartina patens; soil is organic and soft; disturbance is animal trail"
CRMS0568-E01,,4/5/2024,8:42,2/7/2008,10:45,CST,7,36,9,132,132,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; E. Fromenthal,,,"Rod to collar = 153 mm; Phragmites scale present; no thatch, but there are unattached roots floating in the water; Site is flooded; Water depth is 20 cm; Vegetation is dead; Dominant species is Phragmites australis; live vegetation also present, including Spartina patens; soil is organic and soft; disturbance is animal trail"
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,1,290,1,387,387,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,On Spartina patens hummock; pin on surface.,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,1,290,2,368,368,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,"On downslope of Spartina patens hummock, pin on surface.",,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,1,290,3,311,,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,"Pin in a hole, omitted.",,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,1,290,4,366,366,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,"On downslope of Spartina patens hummock, pin on surface.",,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,1,290,5,366,366,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,"On downslope of Spartina patens hummock, pin on surface.",,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,1,290,6,346,346,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,"On downslope of Spartina patens hummock, pin on surface.",,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,1,290,7,340,340,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,"On downslope of Spartina patens hummock, pin on surface.",,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,1,290,8,333,333,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,"On downslope of Spartina patens hummock, pin on surface.",,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,1,290,9,310,310,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,"On downslope of Spartina patens hummock, pin on surface.",,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,3,200,1,339,339,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,"On downslope of Spartina patens hummock, pin on surface.",,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,3,200,2,282,,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,"Pin in animal trail and also in a hole, omitted.",,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,3,200,3,302,302,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani, Pin in animal trail.,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,3,200,4,334,334,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,3,200,5,333,333,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,3,200,6,336,336,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,3,200,7,332,332,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,3,200,8,333,333,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,3,200,9,324,324,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,5,110,1,376,376,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,5,110,2,365,365,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,5,110,3,379,379,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,5,110,4,376,376,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,5,110,5,375,375,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,5,110,6,385,385,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,5,110,7,381,381,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,5,110,8,390,390,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,5,110,9,390,390,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,7,20,1,389,389,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,7,20,2,389,389,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,7,20,3,388,388,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,7,20,4,384,384,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,7,20,5,376,376,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,7,20,6,388,388,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,7,20,7,384,384,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
CRMS0580-E01,,3/18/2024,9:05,2/19/2008,10:30,CST,7,20,8,382,382,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,"Rod to collar = 148 mm; Site is flooded; Water depth is 8 cm; Vegetation is senesced; Dominant species is Spartina patens; soil is organic and soft; pins placed below thatch, thatch thickness = 1.5 cm; disturbance is animal trail."
